,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,emotionID,textID,sex,age,voice id,address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
12119,12239,12262,12262,1,1,m,26,14919,C:/Users/vcc/Desktop/project ml/voice/14919.wav,,,,,,,,
15457,15577,15601,15601,2,8,f,28,12455,C:/Users/vcc/Desktop/project ml/voice/12455.wav,,,,,,,,
15639,15759,15783,15783,4,3,f,14,12637,C:/Users/vcc/Desktop/project ml/voice/12637.wav,,,,,,,,
13868,13988,14012,14012,1,1,f,23,3417,C:/Users/vcc/Desktop/project ml/voice/3417.wav,,,,,,,,
11333,11453,11476,11476,3,5,f,52,10358,C:/Users/vcc/Desktop/project ml/voice/10358.wav,,,,,,,,
6681,6801,6824,6824,3,1,m,24,7419,C:/Users/vcc/Desktop/project ml/voice/7419.wav,,,,,,,,
13134,13254,13278,13278,3,6,m,20,4359,C:/Users/vcc/Desktop/project ml/voice/4359.wav,,,,,,,,
10491,10611,10634,10634,4,6,m,35,8040,C:/Users/vcc/Desktop/project ml/voice/8040.wav,,,,,,,,
6937,7057,7080,7080,4,7,m,55,4004,C:/Users/vcc/Desktop/project ml/voice/4004.wav,,,,,,,,
16045,16165,16189,16189,2,8,m,63,15150,C:/Users/vcc/Desktop/project ml/voice/15150.wav,,,,,,,,
6219,6339,6362,6362,4,3,m,32,12797,C:/Users/vcc/Desktop/project ml/voice/12797.wav,,,,,,,,
3227,3347,3370,3370,3,7,f,26,14385,C:/Users/vcc/Desktop/project ml/voice/14385.wav,,,,,,,,
6886,7006,7029,7029,3,6,f,28,3959,C:/Users/vcc/Desktop/project ml/voice/3959.wav,,,,,,,,
13202,13322,13346,13346,4,3,m,38,4428,C:/Users/vcc/Desktop/project ml/voice/4428.wav,,,,,,,,
11876,11996,12019,12019,1,3,f,49,7181,C:/Users/vcc/Desktop/project ml/voice/7181.wav,,,,,,,,
12663,12783,12806,12806,1,8,m,23,8485,C:/Users/vcc/Desktop/project ml/voice/8485.wav,,,,,,,,
12980,13100,13124,13124,1,8,m,51,4205,C:/Users/vcc/Desktop/project ml/voice/4205.wav,,,,,,,,
10405,10525,10548,10548,3,7,m,23,7963,C:/Users/vcc/Desktop/project ml/voice/7963.wav,,,,,,,,
8652,8772,8795,8795,2,9,f,21,8727,C:/Users/vcc/Desktop/project ml/voice/8727.wav,,,,,,,,
12444,12564,12587,12587,2,3,m,31,8266,C:/Users/vcc/Desktop/project ml/voice/8266.wav,,,,,,,,
9008,9128,9151,9151,4,1,f,50,9578,C:/Users/vcc/Desktop/project ml/voice/9578.wav,,,,,,,,
5689,5809,5832,5832,2,2,f,27,10708,C:/Users/vcc/Desktop/project ml/voice/10708.wav,,,,,,,,
14907,15027,15051,15051,4,10,f,21,6776,C:/Users/vcc/Desktop/project ml/voice/6776.wav,,,,,,,,
6414,6534,6557,6557,3,8,m,24,11616,C:/Users/vcc/Desktop/project ml/voice/11616.wav,,,,,,,,
7808,7928,7951,7951,4,7,m,39,15744,C:/Users/vcc/Desktop/project ml/voice/15744.wav,,,,,,,,
4678,4798,4821,4821,4,4,f,25,6352,C:/Users/vcc/Desktop/project ml/voice/6352.wav,,,,,,,,
3074,3174,3197,3197,3,2,f,42,7066,C:/Users/vcc/Desktop/project ml/voice/7066.wav,,,,,,,,
8577,8697,8720,8720,4,9,f,22,14194,C:/Users/vcc/Desktop/project ml/voice/14194.wav,,,,,,,,
12699,12819,12842,12842,1,7,m,29,8521,C:/Users/vcc/Desktop/project ml/voice/8521.wav,,,,,,,,
575,575,576,576,2,8,m,22,2516,C:/Users/vcc/Desktop/project ml/voice/2516.wav,,,,,,,,
14693,14813,14837,14837,2,7,f,8,1792,C:/Users/vcc/Desktop/project ml/voice/1792.wav,,,,,,,,
12176,12296,12319,12319,2,5,f,19,14776,C:/Users/vcc/Desktop/project ml/voice/14776.wav,,,,,,,,
15238,15358,15382,15382,2,1,m,40,4458,C:/Users/vcc/Desktop/project ml/voice/4458.wav,,,,,,,,
11281,11401,11424,11424,3,2,m,58,10306,C:/Users/vcc/Desktop/project ml/voice/10306.wav,,,,,,,,
4841,4961,4984,4984,3,4,f,51,7711,C:/Users/vcc/Desktop/project ml/voice/7711.wav,,,,,,,,
4932,5052,5075,5075,2,7,m,25,7802,C:/Users/vcc/Desktop/project ml/voice/7802.wav,,,,,,,,
15170,15290,15314,15314,3,6,m,23,3189,C:/Users/vcc/Desktop/project ml/voice/3189.wav,,,,,,,,
878,878,879,879,1,1,m,21,11262,C:/Users/vcc/Desktop/project ml/voice/11262.wav,,,,,,,,
158,158,158,158,4,9,f,41,16152,C:/Users/vcc/Desktop/project ml/voice/16152.wav,,,,,,,,
1605,1605,1606,1606,2,10,f,63,12825,C:/Users/vcc/Desktop/project ml/voice/12825.wav,,,,,,,,
13777,13897,13921,13921,4,6,f,45,6600,C:/Users/vcc/Desktop/project ml/voice/6600.wav,,,,,,,,
4087,4207,4230,4230,3,2,m,25,13568,C:/Users/vcc/Desktop/project ml/voice/13568.wav,,,,,,,,
12507,12627,12650,12650,1,9,f,44,8329,C:/Users/vcc/Desktop/project ml/voice/8329.wav,,,,,,,,
14772,14892,14916,14916,1,7,m,24,1871,C:/Users/vcc/Desktop/project ml/voice/1871.wav,,,,,,,,
6104,6224,6247,6247,4,8,f,18,12697,C:/Users/vcc/Desktop/project ml/voice/12697.wav,,,,,,,,
10938,11058,11081,11081,4,2,f,31,5824,C:/Users/vcc/Desktop/project ml/voice/5824.wav,,,,,,,,
2650,2650,2652,2652,2,7,f,25,1912,C:/Users/vcc/Desktop/project ml/voice/1912.wav,,,,,,,,
9019,9139,9162,9162,1,1,f,44,9254,C:/Users/vcc/Desktop/project ml/voice/9254.wav,,,,,,,,
16323,16443,16467,16467,4,4,f,51,12041,C:/Users/vcc/Desktop/project ml/voice/12041.wav,,,,,,,,
433,433,433,433,4,5,f,25,2346,C:/Users/vcc/Desktop/project ml/voice/2346.wav,,,,,,,,
9045,9165,9188,9188,3,7,f,44,9280,C:/Users/vcc/Desktop/project ml/voice/9280.wav,,,,,,,,
12965,13085,13109,13109,2,4,m,51,4190,C:/Users/vcc/Desktop/project ml/voice/4190.wav,,,,,,,,
9328,9448,9471,9471,2,7,f,14,9039,C:/Users/vcc/Desktop/project ml/voice/9039.wav,,,,,,,,
3382,3502,3525,3525,3,2,f,49,17033,C:/Users/vcc/Desktop/project ml/voice/17033.wav,,,,,,,,
1694,1694,1695,1695,3,9,f,25,12948,C:/Users/vcc/Desktop/project ml/voice/12948.wav,,,,,,,,
6081,6201,6224,6224,2,5,f,18,12683,C:/Users/vcc/Desktop/project ml/voice/12683.wav,,,,,,,,
2139,2139,2140,2140,4,4,m,23,542,C:/Users/vcc/Desktop/project ml/voice/542.wav,,,,,,,,
15258,15378,15402,15402,4,1,m,40,4460,C:/Users/vcc/Desktop/project ml/voice/4460.wav,,,,,,,,
5212,5332,5355,5355,2,8,f,35,15586,C:/Users/vcc/Desktop/project ml/voice/15586.wav,,,,,,,,
12447,12567,12590,12590,1,4,m,31,8269,C:/Users/vcc/Desktop/project ml/voice/8269.wav,,,,,,,,
4190,4310,4333,4333,2,8,f,27,13671,C:/Users/vcc/Desktop/project ml/voice/13671.wav,,,,,,,,
12586,12706,12729,12729,4,8,f,24,8408,C:/Users/vcc/Desktop/project ml/voice/8408.wav,,,,,,,,
3595,3715,3738,3738,3,9,f,26,1601,C:/Users/vcc/Desktop/project ml/voice/1601.wav,,,,,,,,
13046,13166,13190,13190,3,4,m,14,4271,C:/Users/vcc/Desktop/project ml/voice/4271.wav,,,,,,,,
2802,2802,2825,2825,1,2,m,51,11030,C:/Users/vcc/Desktop/project ml/voice/11030.wav,,,,,,,,
12,12,12,12,2,3,m,21,16006,C:/Users/vcc/Desktop/project ml/voice/16006.wav,,,,,,,,
11750,11870,11893,11893,4,8,m,24,16548,C:/Users/vcc/Desktop/project ml/voice/16548.wav,,,,,,,,
15845,15965,15989,15989,2,5,f,22,9792,C:/Users/vcc/Desktop/project ml/voice/9792.wav,,,,,,,,
7528,7648,7671,7671,4,7,m,36,5204,C:/Users/vcc/Desktop/project ml/voice/5204.wav,,,,,,,,
12485,12605,12628,12628,3,3,f,44,8307,C:/Users/vcc/Desktop/project ml/voice/8307.wav,,,,,,,,
9132,9252,9275,9275,2,9,m,23,9367,C:/Users/vcc/Desktop/project ml/voice/9367.wav,,,,,,,,
6241,6361,6384,6384,2,5,f,24,11443,C:/Users/vcc/Desktop/project ml/voice/11443.wav,,,,,,,,
3353,3473,3496,3496,4,3,m,52,16998,C:/Users/vcc/Desktop/project ml/voice/16998.wav,,,,,,,,
6707,6827,6850,6850,1,7,m,24,7481,C:/Users/vcc/Desktop/project ml/voice/7481.wav,,,,,,,,
10557,10677,10700,10700,3,3,m,23,8107,C:/Users/vcc/Desktop/project ml/voice/8107.wav,,,,,,,,
9450,9570,9593,9593,4,8,m,43,1238,C:/Users/vcc/Desktop/project ml/voice/1238.wav,,,,,,,,
9666,9786,9809,9809,4,2,f,34,1454,C:/Users/vcc/Desktop/project ml/voice/1454.wav,,,,,,,,
5066,5186,5209,5209,4,1,f,21,15440,C:/Users/vcc/Desktop/project ml/voice/15440.wav,,,,,,,,
9312,9432,9455,9455,2,3,f,14,9023,C:/Users/vcc/Desktop/project ml/voice/9023.wav,,,,,,,,
10871,10991,11014,11014,3,1,m,29,5579,C:/Users/vcc/Desktop/project ml/voice/5579.wav,,,,,,,,
15379,15499,15523,15523,4,2,f,35,4584,C:/Users/vcc/Desktop/project ml/voice/4584.wav,,,,,,,,
6929,7049,7072,7072,3,9,m,55,4011,C:/Users/vcc/Desktop/project ml/voice/4011.wav,,,,,,,,
6077,6197,6220,6220,2,1,f,18,12667,C:/Users/vcc/Desktop/project ml/voice/12667.wav,,,,,,,,
7357,7477,7500,7500,1,5,f,21,9871,C:/Users/vcc/Desktop/project ml/voice/9871.wav,,,,,,,,
13563,13683,13707,13707,2,5,m,25,13896,C:/Users/vcc/Desktop/project ml/voice/13896.wav,,,,,,,,
4752,4872,4895,4895,2,2,f,33,7622,C:/Users/vcc/Desktop/project ml/voice/7622.wav,,,,,,,,
1117,1117,1118,1118,1,2,f,21,13486,C:/Users/vcc/Desktop/project ml/voice/13486.wav,,,,,,,,
15015,15135,15159,15159,4,7,m,23,3034,C:/Users/vcc/Desktop/project ml/voice/3034.wav,,,,,,,,
6299,6419,6442,6442,4,3,f,32,11477,C:/Users/vcc/Desktop/project ml/voice/11477.wav,,,,,,,,
3444,3564,3587,3587,1,4,f,24,17119,C:/Users/vcc/Desktop/project ml/voice/17119.wav,,,,,,,,
14036,14156,14180,14180,1,3,m,15,11634,C:/Users/vcc/Desktop/project ml/voice/11634.wav,,,,,,,,
13536,13656,13680,13680,3,8,m,45,13870,C:/Users/vcc/Desktop/project ml/voice/13870.wav,,,,,,,,
2669,2669,2676,2676,3,3,f,40,1937,C:/Users/vcc/Desktop/project ml/voice/1937.wav,,,,,,,,
10566,10686,10709,10709,4,3,m,23,8108,C:/Users/vcc/Desktop/project ml/voice/8108.wav,,,,,,,,
9560,9680,9703,9703,2,6,m,26,1348,C:/Users/vcc/Desktop/project ml/voice/1348.wav,,,,,,,,
12375,12495,12518,12518,1,6,f,56,3677,C:/Users/vcc/Desktop/project ml/voice/3677.wav,,,,,,,,
3614,3734,3757,3757,2,4,m,24,1660,C:/Users/vcc/Desktop/project ml/voice/1660.wav,,,,,,,,
7017,7137,7160,7160,4,7,m,23,4084,C:/Users/vcc/Desktop/project ml/voice/4084.wav,,,,,,,,
16535,16655,16679,16679,3,9,m,62,10454,C:/Users/vcc/Desktop/project ml/voice/10454.wav,,,,,,,,
13277,13397,13421,13421,3,2,f,20,3293,C:/Users/vcc/Desktop/project ml/voice/3293.wav,,,,,,,,
3756,3876,3899,3899,4,9,m,31,2918,C:/Users/vcc/Desktop/project ml/voice/2918.wav,,,,,,,,
14832,14952,14976,14976,1,5,m,23,6753,C:/Users/vcc/Desktop/project ml/voice/6753.wav,,,,,,,,
1108,1108,1109,1109,4,3,f,48,13453,C:/Users/vcc/Desktop/project ml/voice/13453.wav,,,,,,,,
12477,12597,12620,12620,3,1,f,44,8299,C:/Users/vcc/Desktop/project ml/voice/8299.wav,,,,,,,,
14035,14155,14179,14179,4,2,m,15,11633,C:/Users/vcc/Desktop/project ml/voice/11633.wav,,,,,,,,
8399,8519,8542,8542,1,5,m,26,12002,C:/Users/vcc/Desktop/project ml/voice/12002.wav,,,,,,,,
13044,13164,13188,13188,1,4,m,14,4269,C:/Users/vcc/Desktop/project ml/voice/4269.wav,,,,,,,,
7617,7737,7760,7760,1,10,m,24,5253,C:/Users/vcc/Desktop/project ml/voice/5253.wav,,,,,,,,
15746,15866,15890,15890,3,10,m,24,9653,C:/Users/vcc/Desktop/project ml/voice/9653.wav,,,,,,,,
447,447,447,447,1,9,f,46,2399,C:/Users/vcc/Desktop/project ml/voice/2399.wav,,,,,,,,
12335,12455,12478,12478,1,6,m,32,3637,C:/Users/vcc/Desktop/project ml/voice/3637.wav,,,,,,,,
13664,13784,13808,13808,4,7,f,41,13986,C:/Users/vcc/Desktop/project ml/voice/13986.wav,,,,,,,,
16391,16511,16535,16535,4,1,m,26,12109,C:/Users/vcc/Desktop/project ml/voice/12109.wav,,,,,,,,
6832,6952,6975,6975,2,2,m,23,3902,C:/Users/vcc/Desktop/project ml/voice/3902.wav,,,,,,,,
7525,7645,7668,7668,1,7,m,36,5201,C:/Users/vcc/Desktop/project ml/voice/5201.wav,,,,,,,,
1196,1196,1197,1197,1,1,m,10,16637,C:/Users/vcc/Desktop/project ml/voice/16637.wav,,,,,,,,
14666,14786,14810,14810,3,10,f,39,1725,C:/Users/vcc/Desktop/project ml/voice/1725.wav,,,,,,,,
219,219,219,219,2,10,m,21,16194,C:/Users/vcc/Desktop/project ml/voice/16194.wav,,,,,,,,
3259,3379,3402,3402,3,5,f,24,14417,C:/Users/vcc/Desktop/project ml/voice/14417.wav,,,,,,,,
16427,16547,16571,16571,1,1,m,31,12146,C:/Users/vcc/Desktop/project ml/voice/12146.wav,,,,,,,,
15986,16106,16130,16130,4,9,f,21,15076,C:/Users/vcc/Desktop/project ml/voice/15076.wav,,,,,,,,
9308,9428,9451,9451,2,2,f,14,9019,C:/Users/vcc/Desktop/project ml/voice/9019.wav,,,,,,,,
1060,1060,1061,1061,3,3,m,25,13412,C:/Users/vcc/Desktop/project ml/voice/13412.wav,,,,,,,,
14983,15103,15127,15127,4,6,m,56,6880,C:/Users/vcc/Desktop/project ml/voice/6880.wav,,,,,,,,
1174,1174,1175,1175,2,9,m,55,13555,C:/Users/vcc/Desktop/project ml/voice/13555.wav,,,,,,,,
7311,7431,7454,7454,2,1,f,16,14680,C:/Users/vcc/Desktop/project ml/voice/14680.wav,,,,,,,,
4310,4430,4453,4453,1,5,m,33,819,C:/Users/vcc/Desktop/project ml/voice/819.wav,,,,,,,,
11152,11272,11295,11295,4,2,m,32,6510,C:/Users/vcc/Desktop/project ml/voice/6510.wav,,,,,,,,
6500,6620,6643,6643,4,5,m,24,15340,C:/Users/vcc/Desktop/project ml/voice/15340.wav,,,,,,,,
2435,2435,2436,2436,1,10,f,50,5973,C:/Users/vcc/Desktop/project ml/voice/5973.wav,,,,,,,,
5520,5640,5663,5663,2,3,f,33,8626,C:/Users/vcc/Desktop/project ml/voice/8626.wav,,,,,,,,
11451,11571,11594,11594,3,8,m,48,9244,C:/Users/vcc/Desktop/project ml/voice/9244.wav,,,,,,,,
3999,4119,4142,4142,4,9,m,29,2242,C:/Users/vcc/Desktop/project ml/voice/2242.wav,,,,,,,,
9851,9971,9994,9994,1,9,f,25,1131,C:/Users/vcc/Desktop/project ml/voice/1131.wav,,,,,,,,
12380,12500,12523,12523,2,7,f,56,3682,C:/Users/vcc/Desktop/project ml/voice/3682.wav,,,,,,,,
8820,8940,8963,8963,2,1,f,40,8895,C:/Users/vcc/Desktop/project ml/voice/8895.wav,,,,,,,,
1485,1485,1486,1486,2,10,f,33,16904,C:/Users/vcc/Desktop/project ml/voice/16904.wav,,,,,,,,
15613,15733,15757,15757,2,7,f,19,12611,C:/Users/vcc/Desktop/project ml/voice/12611.wav,,,,,,,,
2868,2868,2891,2891,3,8,f,44,11096,C:/Users/vcc/Desktop/project ml/voice/11096.wav,,,,,,,,
12862,12982,13006,13006,1,8,m,62,152,C:/Users/vcc/Desktop/project ml/voice/152.wav,,,,,,,,
193,193,193,193,4,4,m,23,16172,C:/Users/vcc/Desktop/project ml/voice/16172.wav,,,,,,,,
13503,13623,13647,13647,4,4,f,55,13815,C:/Users/vcc/Desktop/project ml/voice/13815.wav,,,,,,,,
11302,11422,11445,11445,4,7,m,58,10327,C:/Users/vcc/Desktop/project ml/voice/10327.wav,,,,,,,,
2102,2102,2103,2103,4,7,m,26,514,C:/Users/vcc/Desktop/project ml/voice/514.wav,,,,,,,,
16328,16448,16472,16472,1,6,f,51,12046,C:/Users/vcc/Desktop/project ml/voice/12046.wav,,,,,,,,
12354,12474,12497,12497,4,10,m,32,3616,C:/Users/vcc/Desktop/project ml/voice/3616.wav,,,,,,,,
14343,14463,14487,14487,4,9,m,58,2762,C:/Users/vcc/Desktop/project ml/voice/2762.wav,,,,,,,,
6737,6857,6880,6880,4,7,m,24,7484,C:/Users/vcc/Desktop/project ml/voice/7484.wav,,,,,,,,
3483,3603,3626,3626,3,1,f,48,1529,C:/Users/vcc/Desktop/project ml/voice/1529.wav,,,,,,,,
3770,3890,3913,3913,2,3,f,49,2932,C:/Users/vcc/Desktop/project ml/voice/2932.wav,,,,,,,,
8320,8440,8463,8463,2,5,m,70,11923,C:/Users/vcc/Desktop/project ml/voice/11923.wav,,,,,,,,
1664,1664,1665,1665,4,9,m,58,12909,C:/Users/vcc/Desktop/project ml/voice/12909.wav,,,,,,,,
6180,6300,6323,6323,4,4,f,35,12761,C:/Users/vcc/Desktop/project ml/voice/12761.wav,,,,,,,,
15835,15955,15979,15979,4,2,f,22,9782,C:/Users/vcc/Desktop/project ml/voice/9782.wav,,,,,,,,
6138,6258,6281,6281,4,2,m,25,12713,C:/Users/vcc/Desktop/project ml/voice/12713.wav,,,,,,,,
6330,6450,6473,6473,3,4,m,35,11520,C:/Users/vcc/Desktop/project ml/voice/11520.wav,,,,,,,,
14610,14730,14754,14754,3,6,m,21,11008,C:/Users/vcc/Desktop/project ml/voice/11008.wav,,,,,,,,
2340,2340,2341,2341,4,5,f,31,266,C:/Users/vcc/Desktop/project ml/voice/266.wav,,,,,,,,
9588,9708,9731,9731,2,3,m,27,1376,C:/Users/vcc/Desktop/project ml/voice/1376.wav,,,,,,,,
8105,8225,8248,8248,1,6,f,55,10120,C:/Users/vcc/Desktop/project ml/voice/10120.wav,,,,,,,,
2882,2882,2905,2905,1,2,m,22,11110,C:/Users/vcc/Desktop/project ml/voice/11110.wav,,,,,,,,
15916,16036,16060,16060,1,9,m,26,15033,C:/Users/vcc/Desktop/project ml/voice/15033.wav,,,,,,,,
14530,14650,14674,14674,3,6,m,33,10928,C:/Users/vcc/Desktop/project ml/voice/10928.wav,,,,,,,,
3795,3915,3938,3938,3,9,f,49,2957,C:/Users/vcc/Desktop/project ml/voice/2957.wav,,,,,,,,
5436,5556,5579,5579,2,2,m,20,8542,C:/Users/vcc/Desktop/project ml/voice/8542.wav,,,,,,,,
13344,13464,13488,13488,2,9,m,23,3360,C:/Users/vcc/Desktop/project ml/voice/3360.wav,,,,,,,,
12989,13109,13133,13133,2,10,m,51,4174,C:/Users/vcc/Desktop/project ml/voice/4174.wav,,,,,,,,
11893,12013,12036,12036,2,9,f,49,7210,C:/Users/vcc/Desktop/project ml/voice/7210.wav,,,,,,,,
3183,3303,3326,3326,3,6,m,56,14341,C:/Users/vcc/Desktop/project ml/voice/14341.wav,,,,,,,,
14566,14686,14710,14710,3,5,m,21,10964,C:/Users/vcc/Desktop/project ml/voice/10964.wav,,,,,,,,
1491,1491,1492,1492,3,6,f,33,16929,C:/Users/vcc/Desktop/project ml/voice/16929.wav,,,,,,,,
3703,3823,3846,3846,3,6,f,21,2865,C:/Users/vcc/Desktop/project ml/voice/2865.wav,,,,,,,,
1378,1378,1379,1379,3,3,m,26,16804,C:/Users/vcc/Desktop/project ml/voice/16804.wav,,,,,,,,
15132,15252,15276,15276,1,7,f,19,3151,C:/Users/vcc/Desktop/project ml/voice/3151.wav,,,,,,,,
8586,8706,8729,8729,1,8,m,24,14227,C:/Users/vcc/Desktop/project ml/voice/14227.wav,,,,,,,,
10667,10787,10810,10810,2,6,f,20,8238,C:/Users/vcc/Desktop/project ml/voice/8238.wav,,,,,,,,
9203,9323,9346,9346,1,7,m,39,9438,C:/Users/vcc/Desktop/project ml/voice/9438.wav,,,,,,,,
14883,15003,15027,15027,2,6,f,21,6798,C:/Users/vcc/Desktop/project ml/voice/6798.wav,,,,,,,,
331,331,331,331,2,3,f,29,16326,C:/Users/vcc/Desktop/project ml/voice/16326.wav,,,,,,,,
5910,6030,6053,6053,1,3,m,44,5025,C:/Users/vcc/Desktop/project ml/voice/5025.wav,,,,,,,,
15495,15615,15639,15639,4,7,m,50,12493,C:/Users/vcc/Desktop/project ml/voice/12493.wav,,,,,,,,
9015,9135,9158,9158,1,3,f,50,9583,C:/Users/vcc/Desktop/project ml/voice/9583.wav,,,,,,,,
16275,16395,16419,16419,4,8,m,51,13145,C:/Users/vcc/Desktop/project ml/voice/13145.wav,,,,,,,,
10712,10832,10855,10855,3,2,f,53,5423,C:/Users/vcc/Desktop/project ml/voice/5423.wav,,,,,,,,
12728,12848,12871,12871,2,4,f,33,17,C:/Users/vcc/Desktop/project ml/voice/17.wav,,,,,,,,
8162,8282,8305,8305,3,3,f,22,10150,C:/Users/vcc/Desktop/project ml/voice/10150.wav,,,,,,,,
12362,12482,12505,12505,4,2,f,56,3664,C:/Users/vcc/Desktop/project ml/voice/3664.wav,,,,,,,,
3011,3015,3038,3038,3,3,m,24,6907,C:/Users/vcc/Desktop/project ml/voice/6907.wav,,,,,,,,
14856,14976,15000,15000,3,9,m,23,6771,C:/Users/vcc/Desktop/project ml/voice/6771.wav,,,,,,,,
9429,9549,9572,9572,3,3,m,43,1217,C:/Users/vcc/Desktop/project ml/voice/1217.wav,,,,,,,,
12468,12588,12611,12611,2,9,m,31,8290,C:/Users/vcc/Desktop/project ml/voice/8290.wav,,,,,,,,
2413,2413,2414,2414,3,8,f,46,369,C:/Users/vcc/Desktop/project ml/voice/369.wav,,,,,,,,
13004,13124,13148,13148,1,4,f,50,4229,C:/Users/vcc/Desktop/project ml/voice/4229.wav,,,,,,,,
9184,9304,9327,9327,2,2,m,39,9419,C:/Users/vcc/Desktop/project ml/voice/9419.wav,,,,,,,,
16034,16154,16178,16178,1,7,m,63,15145,C:/Users/vcc/Desktop/project ml/voice/15145.wav,,,,,,,,
11422,11542,11565,11565,1,9,m,23,9166,C:/Users/vcc/Desktop/project ml/voice/9166.wav,,,,,,,,
12734,12854,12877,12877,4,5,f,33,23,C:/Users/vcc/Desktop/project ml/voice/23.wav,,,,,,,,
600,600,601,601,1,3,m,19,2535,C:/Users/vcc/Desktop/project ml/voice/2535.wav,,,,,,,,
4815,4935,4958,4958,1,8,f,36,7685,C:/Users/vcc/Desktop/project ml/voice/7685.wav,,,,,,,,
10367,10487,10510,10510,3,9,m,47,15315,C:/Users/vcc/Desktop/project ml/voice/15315.wav,,,,,,,,
13310,13430,13454,13454,4,10,f,20,3286,C:/Users/vcc/Desktop/project ml/voice/3286.wav,,,,,,,,
8793,8913,8936,8936,3,4,m,31,8868,C:/Users/vcc/Desktop/project ml/voice/8868.wav,,,,,,,,
5003,5123,5146,5146,1,5,f,25,7873,C:/Users/vcc/Desktop/project ml/voice/7873.wav,,,,,,,,
9714,9834,9857,9857,4,4,f,38,1502,C:/Users/vcc/Desktop/project ml/voice/1502.wav,,,,,,,,
9415,9535,9558,9558,1,10,m,39,1043,C:/Users/vcc/Desktop/project ml/voice/1043.wav,,,,,,,,
13711,13831,13855,13855,3,1,m,23,6539,C:/Users/vcc/Desktop/project ml/voice/6539.wav,,,,,,,,
10440,10560,10583,10583,3,3,f,28,7987,C:/Users/vcc/Desktop/project ml/voice/7987.wav,,,,,,,,
394,394,394,394,4,6,f,24,15980,C:/Users/vcc/Desktop/project ml/voice/15980.wav,,,,,,,,
5502,5622,5645,5645,4,8,f,27,8608,C:/Users/vcc/Desktop/project ml/voice/8608.wav,,,,,,,,
10944,11064,11087,11087,2,4,f,31,5830,C:/Users/vcc/Desktop/project ml/voice/5830.wav,,,,,,,,
12775,12895,12918,12918,1,6,f,62,64,C:/Users/vcc/Desktop/project ml/voice/64.wav,,,,,,,,
14800,14920,14944,14944,2,3,m,25,6706,C:/Users/vcc/Desktop/project ml/voice/6706.wav,,,,,,,,
6310,6430,6453,6453,1,4,m,35,11518,C:/Users/vcc/Desktop/project ml/voice/11518.wav,,,,,,,,
10864,10984,11007,11007,2,4,m,29,5590,C:/Users/vcc/Desktop/project ml/voice/5590.wav,,,,,,,,
5897,6017,6040,6040,3,10,m,19,4975,C:/Users/vcc/Desktop/project ml/voice/4975.wav,,,,,,,,
15317,15437,15461,15461,1,10,f,26,4533,C:/Users/vcc/Desktop/project ml/voice/4533.wav,,,,,,,,
10429,10549,10572,10572,2,2,f,28,7982,C:/Users/vcc/Desktop/project ml/voice/7982.wav,,,,,,,,
5304,5424,5447,5447,1,1,f,30,13306,C:/Users/vcc/Desktop/project ml/voice/13306.wav,,,,,,,,
4201,4321,4344,4344,1,1,f,49,13682,C:/Users/vcc/Desktop/project ml/voice/13682.wav,,,,,,,,
12112,12232,12255,12255,2,9,m,31,14872,C:/Users/vcc/Desktop/project ml/voice/14872.wav,,,,,,,,
8865,8985,9008,9008,2,2,f,22,9460,C:/Users/vcc/Desktop/project ml/voice/9460.wav,,,,,,,,
7893,8013,8036,8036,1,9,m,20,15829,C:/Users/vcc/Desktop/project ml/voice/15829.wav,,,,,,,,
9710,9830,9853,9853,4,3,f,38,1498,C:/Users/vcc/Desktop/project ml/voice/1498.wav,,,,,,,,
13590,13710,13734,13734,1,3,m,47,13927,C:/Users/vcc/Desktop/project ml/voice/13927.wav,,,,,,,,
2723,2723,2745,2745,4,10,f,20,1966,C:/Users/vcc/Desktop/project ml/voice/1966.wav,,,,,,,,
13851,13971,13995,13995,4,5,m,19,6676,C:/Users/vcc/Desktop/project ml/voice/6676.wav,,,,,,,,
8661,8781,8804,8804,3,1,f,21,8736,C:/Users/vcc/Desktop/project ml/voice/8736.wav,,,,,,,,
9590,9710,9733,9733,4,3,m,27,1378,C:/Users/vcc/Desktop/project ml/voice/1378.wav,,,,,,,,
4442,4562,4585,4585,2,7,m,27,948,C:/Users/vcc/Desktop/project ml/voice/948.wav,,,,,,,,
4123,4243,4266,4266,3,1,m,32,13604,C:/Users/vcc/Desktop/project ml/voice/13604.wav,,,,,,,,
14437,14557,14581,14581,2,3,f,45,10835,C:/Users/vcc/Desktop/project ml/voice/10835.wav,,,,,,,,
5453,5573,5596,5596,3,6,m,20,8559,C:/Users/vcc/Desktop/project ml/voice/8559.wav,,,,,,,,
8778,8898,8921,8921,4,10,m,23,8813,C:/Users/vcc/Desktop/project ml/voice/8813.wav,,,,,,,,
4324,4444,4467,4467,2,9,m,33,836,C:/Users/vcc/Desktop/project ml/voice/836.wav,,,,,,,,
8208,8328,8351,8351,1,7,f,35,11810,C:/Users/vcc/Desktop/project ml/voice/11810.wav,,,,,,,,
9686,9806,9829,9829,4,7,f,34,1474,C:/Users/vcc/Desktop/project ml/voice/1474.wav,,,,,,,,
